sadate,country_name,new_confirmed,cumulative_confirmed,new_deceased,cumulative_deceased,population,latitude,longitude
2020-06-01,Singapore,544.0,35836.0,0.0,24.0,5850343.0,1.3,103.8
2020-06-01,Sint Maarten,0.0,78.0,0.0,15.0,42882.0,18.031944,-63.067778
2020-06-01,Somalia,66.0,2089.0,0.0,79.0,15893219.0,6.0,47.0
2020-06-01,South Africa,1.0,8.0,0.0,,252692.0,-28.0,21.5
2020-06-01,South Sudan,66.0,1317.0,1.0,16.0,11193729.0,7.0,30.0
2020-06-01,Sri Lanka,66.0,1749.0,0.0,11.0,21413250.0,7.0,81.0
2020-06-01,Suriname,26.0,53.0,0.0,1.0,586634.0,4.0,-56.0
2020-06-01,Swaziland,1.0,294.0,0.0,3.0,1160164.0,-26.483333,31.433333
2020-06-01,Sweden,2.0,734.0,0.0,32.0,132120.0,63.0,14.66667
2020-06-01,Switzerland,0.0,714.0,0.0,20.0,409557.0,47.083333,8.116667
2020-06-01,Syria,0.0,123.0,1.0,6.0,17500657.0,35.216667,38.583333
2020-06-01,São Tomé and Príncipe,0.0,484.0,0.0,13.0,219161.0,0.316667,6.6
2020-06-01,Taiwan,0.0,,0.0,,430424.0,23.915356,120.684533
2020-06-01,Tajikistan,87.0,4100.0,0.0,47.0,9537642.0,38.583333,71.366667
2020-06-01,Tanzania,0.0,509.0,0.0,21.0,59734213.0,-6.307,34.854
2020-06-01,Thailand,0.0,92.0,0.0,1.0,686186.0,6.867778,101.25
2020-06-01,Togo,2.0,445.0,0.0,13.0,8278736.0,8.25,1.183333
2020-06-01,Trinidad and Tobago,0.0,117.0,0.0,8.0,1399491.0,10.666667,-61.516667
2020-06-01,Tunisia,1.0,1087.0,1.0,49.0,11818618.0,34.0,10.0
2020-06-01,Turkey,827.0,164769.0,23.0,4563.0,82003882.0,39.0,36.0
2020-06-01,Turks and Caicos Islands,0.0,12.0,0.0,1.0,38718.0,21.78,-71.8
2020-06-01,Uganda,17.0,500.0,0.0,1.0,45741000.0,1.28,32.39
2020-06-01,Ukraine,0.0,270.0,0.0,13.0,1413829.0,49.589444,34.551389
2020-06-01,United Arab Emirates,596.0,35788.0,3.0,269.0,9890400.0,24.4,54.3
2020-06-01,United Kingdom,18.0,2382.0,0.0,,2822003.0,53.41667,-2.25
2020-06-01,United States Virgin Islands,0.0,70.0,0.0,6.0,104423.0,18.333333,-64.833333
2020-06-01,United States of America,0.0,1.0,0.0,0.0,4298.0,31.92,-108.71
2020-06-01,Uzbekistan,0.0,3718.0,0.0,15.0,33469199.0,41.0,66.0
2020-06-01,Vatican City,0.0,12.0,0.0,0.0,809.0,41.904,12.453
2020-06-01,Venezuela,4.0,10.0,0.0,,167676.0,8.632279,-61.116943
2020-06-01,Vietnam,0.0,328.0,0.0,0.0,97338583.0,16.0,108.0
2020-06-01,Yemen,45.0,399.0,3.0,87.0,29825968.0,15.5,48.0
2020-06-01,Zambia,31.0,1142.0,0.0,9.0,18383956.0,-14.0,28.0
2020-06-01,Zimbabwe,3.0,206.0,0.0,8.0,14862927.0,-19.0,30.0
2020-06-02,Afghanistan,0.0,158.0,0.0,7.0,172895.0,35.4275,69.735
2020-06-02,Albania,20.0,1184.0,0.0,33.0,2862427.0,41.0,20.0
2020-06-02,Algeria,107.0,9733.0,6.0,670.0,43851043.0,28.0,1.0
2020-06-02,Andorra,7.0,851.0,0.0,51.0,77265.0,42.558333,1.555278
2020-06-02,Angola,0.0,86.0,0.0,4.0,32866267.0,-12.35,17.35
2020-06-02,Anguilla,0.0,3.0,0.0,0.0,15002.0,18.227222,-63.048889
2020-06-02,Antigua and Barbuda,0.0,25.0,0.0,3.0,97928.0,17.116667,-61.85
2020-06-02,Armenia,697.0,11221.0,6.0,176.0,2963234.0,17.6,-51.143889
2020-06-02,Aruba,0.0,101.0,0.0,3.0,106766.0,12.511063,-69.974224
2020-06-02,Australia,0.0,440.0,0.0,4.0,1767247.0,-30.0,135.0
2020-06-02,Austria,0.0,10.0,0.0,0.0,17289.0,46.9368,16.1418
2020-06-02,Azerbaijan,273.0,5935.0,3.0,71.0,10139175.0,40.3,47.7
2020-06-02,Bahamas,0.0,102.0,0.0,11.0,393248.0,25.0,-77.4
2020-06-02,Bahrain,504.0,12815.0,1.0,20.0,1701583.0,26.0675,50.551111
2020-06-02,Barbados,0.0,92.0,0.0,7.0,287371.0,13.17,-59.5525
2020-06-02,Belarus,861.0,45116.0,5.0,248.0,9449321.0,53.528333,28.046667
2020-06-02,Belgium,14.0,6620.0,0.0,,1196995.0,51.0,3.0
2020-06-02,Belize,0.0,18.0,0.0,2.0,397621.0,17.066667,-88.7
2020-06-02,Benin,17.0,261.0,0.0,3.0,12123198.0,8.833333,2.183333
2020-06-02,Bermuda,0.0,141.0,0.0,9.0,62273.0,32.333333,-64.75
2020-06-02,Bhutan,1.0,48.0,0.0,0.0,771612.0,27.45,90.5
2020-06-02,Bolivia,460.0,10991.0,33.0,376.0,11673029.0,-17.05687,-64.991229
2020-06-02,Bosnia and Herzegovina,16.0,2551.0,0.0,157.0,3280815.0,44.0,18.0
2020-06-02,Botswana,0.0,40.0,0.0,1.0,2351625.0,-22.2,23.7
2020-06-02,British Virgin Islands,0.0,8.0,0.0,1.0,30237.0,18.445,-64.54
2020-06-02,Brunei,0.0,141.0,0.0,2.0,437483.0,4.4,114.566667
2020-06-02,Bulgaria,0.0,,0.0,,119474.0,43.916667,27.166667
2020-06-02,Burkina Faso,0.0,884.0,0.0,53.0,20903278.0,12.266667,-2.066667
2020-06-02,Burundi,0.0,63.0,0.0,1.0,11890781.0,-3.666667,29.816667
2020-06-02,Cambodia,0.0,125.0,0.0,0.0,16718971.0,12.6,105.0
2020-06-02,Cameroon,37.0,6789.0,3.0,206.0,26545864.0,7.0,12.0
2020-06-02,Canada,0.0,5.0,0.0,0.0,41070.0,66.0,-119.0
2020-06-02,Cape Verde,11.0,477.0,0.0,5.0,555988.0,15.916667,-24.083333
2020-06-02,Cayman Islands,1.0,151.0,0.0,1.0,65720.0,19.5,-80.5
2020-06-02,Central African Republic,112.0,1396.0,0.0,4.0,4829764.0,6.7,20.9
2020-06-02,Chad,25.0,828.0,0.0,68.0,16425859.0,15.466667,19.4
2020-06-02,Comoros,0.0,62.0,0.0,2.0,869595.0,-12.23333,44.44553
2020-06-02,Costa Rica,21.0,1105.0,0.0,10.0,5094114.0,10.0,-84.0
2020-06-02,Croatia,0.0,2246.0,0.0,103.0,4076246.0,45.25,15.466667
2020-06-02,Curaçao,0.0,20.0,0.0,1.0,164100.0,12.166667,-68.966667
2020-06-02,Cyprus,6.0,958.0,0.0,17.0,875899.0,35.0,33.0
2020-06-02,Czech Republic,0.0,201.0,0.0,9.0,173753.0,49.938889,17.9025
2020-06-02,Democratic Republic of the Congo,0.0,,0.0,,276346.9143447958,-6.133611,24.483611
2020-06-02,Denmark,52.0,11723.0,1.0,581.0,5806081.0,56.0,10.0
2020-06-02,Djibouti,156.0,3935.0,1.0,26.0,988002.0,11.8,42.433333
2020-06-02,Dominica,0.0,16.0,0.0,0.0,71991.0,15.416667,-61.333333
2020-06-02,East Timor,0.0,24.0,0.0,0.0,1318442.0,-8.966667,125.75
2020-06-02,Egypt,1079.0,28615.0,36.0,1088.0,102334403.0,27.0,29.0
2020-06-02,Equatorial Guinea,74.0,1981.0,0.0,12.0,1402985.0,1.5,10.0
2020-06-02,Eritrea,0.0,39.0,0.0,1.0,3546427.0,15.483333,38.25
2020-06-02,Estonia,10.0,1879.0,0.0,63.0,1324820.0,59.0,26.0
2020-06-02,Ethiopia,142.0,1486.0,3.0,34.0,114963583.0,9.0,40.0
2020-06-02,Falkland Islands,0.0,13.0,0.0,0.0,3483.0,-51.73,-59.22
2020-06-02,Faroe Islands,0.0,187.0,0.0,0.0,48865.0,61.969944,-6.844481
2020-06-02,Fiji,0.0,18.0,0.0,0.0,896444.0,-18.0,178.0
2020-06-02,Finland,2.0,6887.0,0.0,305.0,5517919.0,65.0,27.0
2020-06-02,France,2.0,295.0,0.0,77.0,234401.0,47.583333,6.0
2020-06-02,French Guiana,16.0,533.0,0.0,1.0,298682.0,3.99886,-52.99994
2020-06-02,French Polynesia,0.0,60.0,0.0,0.0,280904.0,-17.533333,-149.566667
2020-06-02,Gabon,99.0,2902.0,0.0,20.0,2225728.0,-0.683331,11.5
2020-06-02,Gambia,0.0,26.0,0.0,113.0,2416664.0,13.5,-15.5
2020-06-02,Georgia,1.0,801.0,0.0,13.0,3989175.0,17.6,-51.143889
2020-06-02,Ghana,251.0,8548.0,0.0,301.0,31072945.0,8.0,-0.5
2020-06-02,Gibraltar,2.0,164.0,0.0,0.0,33691.0,36.13775,-5.345361
2020-06-02,Greece,6.0,2943.0,0.0,179.0,10724599.0,38.5,23.0
2020-06-02,Greenland,0.0,13.0,0.0,0.0,56772.0,72.0,-40.0
2020-06-02,Grenada,0.0,23.0,0.0,0.0,112519.0,12.116667,-61.666667
2020-06-02,Guam,1.0,170.0,0.0,5.0,168783.0,13.5,144.8
2020-06-02,Guernsey,0.0,252.0,0.0,16.0,63276.0,49.4558,-2.5775
2020-06-02,Guinea,47.0,3933.0,0.0,23.0,13132792.0,10.0,-11.0
2020-06-02,Guinea-Bissau,0.0,1346.0,1.0,9.0,1967998.0,12.0,-15.0
2020-06-02,Guyana,0.0,153.0,0.0,12.0,786559.0,5.733333,-59.316667
2020-06-02,Haiti,1.0,77.0,0.0,0.0,276346.9143447958,19.15,-72.016667
2020-06-02,Hong Kong,6.0,1094.0,1.0,6.0,7496988.0,22.278333,114.158611
2020-06-02,Hungary,0.0,3931.0,0.0,534.0,9772756.0,47.0,19.0
2020-06-02,Iceland,0.0,1806.0,0.0,10.0,356991.0,65.0,-19.0
2020-06-02,India,463.0,10404.0,15.0,230.0,11060148.0,19.2,72.97
2020-06-02,Indonesia,0.0,45.0,0.0,4.0,1017838.0,-8.133333,113.216667
2020-06-02,Iran,3134.0,160696.0,70.0,8012.0,83992953.0,32.0,53.0
2020-06-02,Ireland,45.0,25111.0,2.0,1655.0,4904240.0,53.333333,-8.0
2020-06-02,Isle of Man,0.0,338.0,0.0,34.0,85032.0,54.235,-4.525
2020-06-02,Israel,0.0,1.0,0.0,0.0,3906.0,32.161864,35.137217
2020-06-02,Italy,1.0,5100.0,0.0,,926497.0,45.43,10.98
2020-06-02,Ivory Coast,86.0,3110.0,2.0,36.0,26378275.0,8.0,-6.0
2020-06-02,Jamaica,2.0,590.0,0.0,9.0,2961161.0,18.18,-77.4
2020-06-02,Japan,51.0,1234.0,6.0,900.0,126476458.0,35.0,136.0
2020-06-02,Jersey,0.0,308.0,1.0,30.0,105500.0,49.19,-2.11
2020-06-02,Jordan,0.0,745.0,0.0,9.0,10203140.0,31.2,36.5
2020-06-02,Kazakhstan,271.0,12067.0,4.0,48.0,18776707.0,48.0,68.0
2020-06-02,Kosovo,13.0,1080.0,0.0,21.0,1883018.0,42.55,20.833333
2020-06-02,Kuwait,710.0,29359.0,4.0,230.0,4270563.0,29.166667,47.6
2020-06-02,Kyrgyzstan,29.0,2324.0,0.0,20.0,6524191.0,41.0,75.0
2020-06-02,Laos,0.0,19.0,0.0,0.0,7275556.0,18.2,104.1
2020-06-02,Latvia,3.0,1082.0,0.0,25.0,1919968.0,57.0,25.0
2020-06-02,Lebanon,14.0,1256.0,0.0,27.0,6825442.0,33.833333,35.766667
2020-06-02,Lesotho,0.0,4.0,0.0,19.0,2142252.0,-29.55,28.25
2020-06-02,Liberia,4.0,326.0,0.0,31.0,5057677.0,6.533333,-9.75
2020-06-02,Liechtenstein,0.0,83.0,0.0,1.0,38378.0,47.145,9.553889
2020-06-02,Lithuania,5.0,1623.0,0.0,55.0,2794184.0,55.2,24.0
2020-06-02,Luxembourg,2.0,3214.0,0.0,110.0,613894.0,49.77,6.13
2020-06-02,Macedonia,101.0,2492.0,4.0,145.0,2077132.0,17.6,-51.143889
2020-06-02,Madagascar,63.0,908.0,0.0,6.0,27691019.0,-20.0,47.0
2020-06-02,Malawi,11.0,369.0,0.0,4.0,19129955.0,-13.0,34.0
2020-06-02,Malaysia,0.0,111.0,0.0,1.0,1275100.0,4.75,103.0
2020-06-02,Maldives,22.0,1872.0,0.0,7.0,540542.0,4.18,73.51
2020-06-02,Mali,35.0,1384.0,1.0,79.0,20250834.0,17.0,-4.0
2020-06-02,Malta,0.0,622.0,0.0,9.0,493559.0,35.883333,14.5
2020-06-02,Martinique,0.0,200.0,0.0,14.0,375265.0,14.65,-61.015
2020-06-02,Mauritania,77.0,745.0,5.0,184.0,4649660.0,21.0,-11.0
2020-06-02,Mauritius,0.0,335.0,0.0,10.0,1271767.0,-20.2,57.5
2020-06-02,Mayotte,7.0,1993.0,0.0,24.0,272813.0,-12.843056,45.138333
2020-06-02,Moldova,247.0,8795.0,5.0,316.0,4033963.0,47.25,28.516667
2020-06-02,Monaco,0.0,67.0,0.0,1.0,39244.0,43.731111,7.42
2020-06-02,Mongolia,1.0,186.0,0.0,0.0,3278292.0,47.0,104.0
2020-06-02,Montenegro,0.0,324.0,0.0,9.0,622182.0,42.766667,19.216667
2020-06-02,Montserrat,0.0,11.0,0.0,1.0,4999.0,16.75,-62.2
2020-06-02,Morocco,56.0,7922.0,0.0,206.0,36910558.0,32.0,-6.0
2020-06-02,Mozambique,47.0,61.0,0.0,1.0,5008793.0,-15.25,39.5
2020-06-02,Myanmar,1.0,234.0,0.0,6.0,54409794.0,22.0,96.0
2020-06-02,Namibia,0.0,25.0,0.0,1.0,2540916.0,-23.0,17.0
2020-06-02,Nepal,334.0,2634.0,1.0,10.0,29136808.0,28.0,84.0
2020-06-02,Netherlands,0.0,170.0,0.0,8.0,59689.0,52.57583,6.61944
2020-06-02,New Caledonia,0.0,19.0,0.0,0.0,285491.0,-21.25,165.3
2020-06-02,New Zealand,0.0,1154.0,0.0,22.0,4822233.0,-41.2,174.0
2020-06-02,Niger,1.0,961.0,0.0,89.0,24206636.0,17.0,10.0
2020-06-02,Nigeria,347.0,11166.0,1.0,315.0,206139587.0,9.0,8.0
2020-06-02,Northern Mariana Islands,1.0,24.0,0.0,2.0,57557.0,16.705,145.78
2020-06-02,Norway,9.0,2641.0,0.0,,1305122.0,59.913333,10.738889
2020-06-02,Oman,738.0,13537.0,8.0,67.0,5106622.0,21.0,57.0
2020-06-02,Palestine,6.0,636.0,0.0,5.0,5101416.0,17.6,-51.143889
2020-06-02,Papua New Guinea,0.0,8.0,0.0,0.0,8947027.0,-6.3,147.0
2020-06-02,Portugal,1.0,91.0,0.0,0.0,253945.0,32.75,-17.0
2020-06-02,Puerto Rico,88.0,4023.0,2.0,140.0,2860840.0,18.25,-66.5
2020-06-02,Qatar,1901.0,62160.0,2.0,45.0,2881060.0,25.269535,51.212767
2020-06-02,Republic of the Congo,0.0,632.0,0.0,19.0,5518092.0,-0.75,15.383331
2020-06-02,Romania,0.0,230.0,0.0,,660544.0,44.17,23.7
2020-06-02,Russia,72.0,3409.0,0.0,18.0,4016481.0,54.466667,56.266667
2020-06-02,Rwanda,13.0,397.0,0.0,2.0,12952209.0,-1.940278,29.873889
2020-06-02,Réunion,1.0,478.0,0.0,1.0,895308.0,-21.114444,55.5325
2020-06-02,Saint Kitts and Nevis,0.0,15.0,0.0,0.0,53192.0,17.271667,-62.666669
2020-06-02,Saint Lucia,0.0,18.0,0.0,0.0,183629.0,13.883333,-60.966667
2020-06-02,Saint Vincent and the Grenadines,0.0,26.0,0.0,0.0,110947.0,12.9,-61.233333
2020-06-02,San Marino,0.0,689.0,0.0,42.0,33938.0,43.933333,12.466667
2020-06-02,Saudi Arabia,2171.0,91182.0,30.0,579.0,34813867.0,23.716667,44.116667
2020-06-02,Senegal,96.0,3932.0,0.0,137.0,16743930.0,14.366667,-14.283333
2020-06-02,Serbia,69.0,11523.0,0.0,245.0,6963764.0,43.95,20.933333
2020-06-02,Seychelles,0.0,11.0,0.0,1.0,98340.0,-7.1,52.766667
2020-06-02,Sierra Leone,0.0,19.0,0.0,0.0,276346.9143447958,8.333333,-12.1
2020-06-02,Singapore,569.0,36405.0,0.0,24.0,5850343.0,1.3,103.8
2020-06-02,Sint Maarten,0.0,78.0,0.0,15.0,42882.0,18.031944,-63.067778
2020-06-02,Slovakia,0.0,,0.0,,719537.0,48.143889,17.109722
2020-06-02,Somalia,57.0,2146.0,0.0,79.0,15893219.0,6.0,47.0
2020-06-02,South Africa,2.0,37.0,0.0,,195595.0,-30.5,23.5
2020-06-02,South Sudan,39.0,1356.0,0.0,16.0,11193729.0,7.0,30.0
2020-06-02,Sri Lanka,48.0,1797.0,0.0,11.0,21413250.0,7.0,81.0
2020-06-02,Suriname,1.0,54.0,0.0,1.0,586634.0,4.0,-56.0
2020-06-02,Swaziland,1.0,295.0,0.0,3.0,1160164.0,-26.483333,31.433333
2020-06-02,Sweden,16.0,772.0,2.0,86.0,245453.0,62.739722,16.93
2020-06-02,Switzerland,0.0,79.0,0.0,2.0,81991.0,47.716667,8.566667
2020-06-02,Syria,0.0,123.0,0.0,6.0,17500657.0,35.216667,38.583333
2020-06-02,São Tomé and Príncipe,0.0,484.0,0.0,13.0,219161.0,0.316667,6.6
2020-06-02,Tajikistan,91.0,4191.0,1.0,48.0,9537642.0,38.583333,71.366667
2020-06-02,Tanzania,0.0,509.0,0.0,21.0,59734213.0,-6.307,34.854
2020-06-02,Thailand,0.0,3.0,0.0,0.0,1298640.0,16.053333,103.6525
2020-06-02,Togo,7.0,452.0,0.0,13.0,8278736.0,8.25,1.183333
2020-06-02,Trinidad and Tobago,0.0,117.0,0.0,8.0,1399491.0,10.666667,-61.516667
2020-06-02,Tunisia,0.0,1087.0,0.0,49.0,11818618.0,34.0,10.0
2020-06-02,Turkey,786.0,165555.0,22.0,4585.0,82003882.0,39.0,36.0
2020-06-02,Turks and Caicos Islands,0.0,12.0,0.0,1.0,38718.0,21.78,-71.8
2020-06-02,Uganda,15.0,515.0,0.0,1.0,45741000.0,1.28,32.39
2020-06-02,Ukraine,10.0,942.0,0.0,26.0,1038457.0,50.741389,25.353889
2020-06-02,United Arab Emirates,571.0,36359.0,1.0,270.0,9890400.0,24.4,54.3
2020-06-02,United Kingdom,2.0,702.0,0.0,,185426.0,51.4925,-0.234722
2020-06-02,United States Virgin Islands,0.0,70.0,0.0,6.0,104423.0,18.333333,-64.833333
2020-06-02,United States of America,1.0,27.0,0.0,0.0,34448.0,38.77,-91.16
2020-06-02,Uruguay,0.0,,0.0,,124878.0,-31.315833,-57.036667
2020-06-02,Uzbekistan,156.0,3874.0,1.0,16.0,33469199.0,41.0,66.0
2020-06-02,Vatican City,0.0,12.0,0.0,0.0,809.0,41.904,12.453
2020-06-02,Venezuela,0.0,9.0,0.0,,1440875.0,10.144418,-64.677358
2020-06-02,Vietnam,0.0,328.0,0.0,0.0,97338583.0,16.0,108.0
2020-06-02,Yemen,20.0,419.0,8.0,95.0,29825968.0,15.5,48.0
2020-06-02,Zambia,12.0,1154.0,0.0,9.0,18383956.0,-14.0,28.0
2020-06-02,Zimbabwe,16.0,222.0,0.0,8.0,14862927.0,-19.0,30.0
2020-06-03,Afghanistan,0.0,336.0,1.0,13.0,1014634.0,35.87,68.93
2020-06-03,Albania,13.0,1197.0,0.0,33.0,2862427.0,41.0,20.0
2020-06-03,Algeria,98.0,9831.0,8.0,678.0,43851043.0,28.0,1.0
2020-06-03,American Samoa,0.0,0.0,0.0,0.0,55197.0,-14.295833,-170.7075
2020-06-03,Andorra,1.0,852.0,0.0,51.0,77265.0,42.558333,1.555278
2020-06-03,Angola,0.0,86.0,0.0,4.0,32866267.0,-12.35,17.35
2020-06-03,Anguilla,0.0,3.0,0.0,0.0,15002.0,18.227222,-63.048889
2020-06-03,Antarctica,0.0,,0.0,,4400.0,-90.0,0.0
2020-06-03,Antigua and Barbuda,0.0,25.0,0.0,3.0,97928.0,17.116667,-61.85
2020-06-03,Armenia,596.0,11817.0,7.0,183.0,2963234.0,17.6,-51.143889
2020-06-03,Aruba,0.0,101.0,0.0,3.0,106766.0,12.511063,-69.974224
2020-06-03,Australia,0.0,1059.0,0.0,6.0,5160023.0,-20.0,143.0
2020-06-03,Austria,0.0,130.0,0.0,4.0,53955.0,47.294,16.243
2020-06-03,Azerbaijan,325.0,6260.0,5.0,76.0,10139175.0,40.3,47.7
2020-06-03,Bahamas,0.0,102.0,0.0,11.0,393248.0,25.0,-77.4
2020-06-03,Bahrain,481.0,13296.0,1.0,21.0,1701583.0,26.0675,50.551111
2020-06-03,Bangladesh,2828.0,60391.0,30.0,811.0,164689383.0,24.016667,89.866667
2020-06-03,Barbados,0.0,92.0,0.0,7.0,287371.0,13.17,-59.5525
2020-06-03,Belarus,865.0,45981.0,5.0,253.0,9449321.0,53.528333,28.046667
2020-06-03,Belgium,159.0,59363.0,17.0,9534.0,11455519.0,50.641111,4.668056
2020-06-03,Belize,0.0,18.0,0.0,2.0,397621.0,17.066667,-88.7
2020-06-03,Benin,0.0,261.0,1.0,4.0,12123198.0,8.833333,2.183333
2020-06-03,Bermuda,0.0,141.0,0.0,9.0,62273.0,32.333333,-64.75
2020-06-03,Bhutan,0.0,48.0,0.0,0.0,771612.0,27.45,90.5
2020-06-03,Bosnia and Herzegovina,43.0,2594.0,2.0,159.0,3280815.0,44.0,18.0
2020-06-03,Botswana,0.0,40.0,0.0,1.0,2351625.0,-22.2,23.7
2020-06-03,Bouvet Island,0.0,,0.0,,0.0,-54.42222,3.35833
2020-06-03,Brazil,0.0,5.0,0.0,1.0,31113.0,-14.908056,-42.810278
2020-06-03,British Indian Ocean Territory,0.0,,0.0,,4000.0,-6.0,71.5
2020-06-03,British Virgin Islands,0.0,8.0,0.0,1.0,30237.0,18.445,-64.54
2020-06-03,Brunei,0.0,141.0,0.0,2.0,437483.0,4.4,114.566667
2020-06-03,Burkina Faso,1.0,885.0,0.0,53.0,20903278.0,12.266667,-2.066667
2020-06-03,Burundi,20.0,83.0,0.0,1.0,11890781.0,-3.666667,29.816667
2020-06-03,Cambodia,0.0,125.0,0.0,0.0,16718971.0,12.6,105.0
2020-06-03,Cameroon,603.0,7392.0,2.0,208.0,26545864.0,7.0,12.0
2020-06-03,Canada,0.0,63.0,0.0,0.0,276346.9143447958,55.0,-93.5
2020-06-03,Cape Verde,25.0,502.0,0.0,5.0,555988.0,15.916667,-24.083333
2020-06-03,Caribbean Netherlands,0.0,,0.0,,26221.0,12.183333,-68.233333
2020-06-03,Cayman Islands,5.0,156.0,0.0,1.0,65720.0,19.5,-80.5
2020-06-03,Central African Republic,180.0,1576.0,0.0,4.0,4829764.0,6.7,20.9
2020-06-03,Chad,8.0,836.0,2.0,70.0,16425859.0,15.466667,19.4
2020-06-03,Christmas Island,0.0,,0.0,,1843.0,-10.49,105.6275
2020-06-03,Cocos Islands,0.0,,0.0,,596.0,-12.1175,96.895
2020-06-03,Comoros,0.0,62.0,0.0,2.0,869595.0,-12.23333,44.44553
2020-06-03,Cook Islands,0.0,0.0,0.0,0.0,17564.0,-21.233333,-159.783333
2020-06-03,Costa Rica,52.0,1157.0,0.0,10.0,5094114.0,10.0,-84.0
2020-06-03,Croatia,1.0,2247.0,0.0,103.0,4076246.0,45.25,15.466667
2020-06-03,Curaçao,1.0,21.0,0.0,1.0,164100.0,12.166667,-68.966667
2020-06-03,Cyprus,0.0,958.0,0.0,17.0,875899.0,35.0,33.0
2020-06-03,Czech Republic,1.0,186.0,0.0,6.0,642133.0,49.083333,14.666667
2020-06-03,Denmark,41.0,11764.0,1.0,582.0,5806081.0,56.0,10.0
2020-06-03,Djibouti,119.0,4054.0,0.0,26.0,988002.0,11.8,42.433333
2020-06-03,Dominica,0.0,16.0,0.0,0.0,71991.0,15.416667,-61.333333
2020-06-03,East Timor,0.0,24.0,0.0,0.0,1318442.0,-8.966667,125.75
2020-06-03,Egypt,1152.0,29767.0,38.0,1126.0,102334403.0,27.0,29.0
2020-06-03,Equatorial Guinea,111.0,2092.0,0.0,12.0,1402985.0,1.5,10.0
2020-06-03,Eritrea,2.0,41.0,0.0,1.0,3546427.0,15.483333,38.25
2020-06-03,Estonia,0.0,14.0,0.0,,20285.0,58.916667,23.75
2020-06-03,Ethiopia,150.0,1636.0,1.0,35.0,114963583.0,9.0,40.0
2020-06-03,Falkland Islands,0.0,13.0,0.0,0.0,3483.0,-51.73,-59.22
2020-06-03,Faroe Islands,0.0,187.0,0.0,0.0,48865.0,61.969944,-6.844481
2020-06-03,Fiji,0.0,18.0,0.0,0.0,896444.0,-18.0,178.0
2020-06-03,Finland,24.0,6911.0,0.0,305.0,5517919.0,65.0,27.0
2020-06-03,France,3.0,148.0,1.0,86.0,1074841.0,46.333333,2.483333
2020-06-03,French Guiana,23.0,556.0,0.0,1.0,298682.0,3.99886,-52.99994
2020-06-03,French Polynesia,0.0,60.0,0.0,0.0,280904.0,-17.533333,-149.566667
2020-06-03,French Southern Territories,0.0,,0.0,,196.0,-43.0,67.0
2020-06-03,Gabon,53.0,2955.0,1.0,21.0,2225728.0,-0.683331,11.5
2020-06-03,Gambia,0.0,26.0,0.0,113.0,2416664.0,13.5,-15.5
2020-06-03,Georgia,5.0,806.0,0.0,13.0,3989175.0,17.6,-51.143889
2020-06-03,Germany,2.0,547.0,0.0,29.0,100649.0,48.92,12.58
2020-06-03,Ghana,337.0,8885.0,0.0,301.0,31072945.0,8.0,-0.5
2020-06-03,Gibraltar,1.0,165.0,0.0,0.0,33691.0,36.13775,-5.345361
2020-06-03,Greece,9.0,2952.0,1.0,180.0,10724599.0,38.5,23.0
2020-06-03,Greenland,0.0,13.0,0.0,0.0,56772.0,72.0,-40.0
2020-06-03,Grenada,0.0,23.0,0.0,0.0,112519.0,12.116667,-61.666667
2020-06-03,Guam,1.0,171.0,0.0,5.0,168783.0,13.5,144.8
2020-06-03,Guernsey,0.0,252.0,0.0,16.0,63276.0,49.4558,-2.5775
2020-06-03,Guinea,58.0,3991.0,0.0,23.0,13132792.0,10.0,-11.0
2020-06-03,Guinea-Bissau,0.0,1346.0,0.0,9.0,1967998.0,12.0,-15.0
2020-06-03,Guyana,0.0,153.0,0.0,12.0,786559.0,5.733333,-59.316667
2020-06-03,Haiti,0.0,26.0,0.0,1.0,276346.9143447958,18.45,-73.1
2020-06-03,Heard Island and McDonald Islands,0.0,,0.0,,0.0,-53.09354,73.516992
2020-06-03,Hungary,23.0,3954.0,5.0,539.0,9772756.0,47.0,19.0
2020-06-03,Iceland,0.0,1806.0,0.0,10.0,356991.0,65.0,-19.0
2020-06-03,Indonesia,1.0,28.0,0.0,0.0,211862.0,-8.538922,115.404511
2020-06-03,Iran,3574.0,164270.0,59.0,8071.0,83992953.0,32.0,53.0
2020-06-03,Ireland,31.0,25142.0,5.0,1660.0,4904240.0,53.333333,-8.0
2020-06-03,Isle of Man,0.0,338.0,0.0,34.0,85032.0,54.235,-4.525
2020-06-03,Italy,2.0,462.0,0.0,,922965.0,41.166667,14.216667
2020-06-03,Ivory Coast,152.0,3262.0,0.0,36.0,26378275.0,8.0,-6.0
2020-06-03,Jamaica,0.0,590.0,0.0,9.0,2961161.0,18.18,-77.4
2020-06-03,Japan,0.0,0.0,0.0,10.0,2849494.0,36.341722,140.446833
2020-06-03,Jersey,1.0,309.0,0.0,30.0,105500.0,49.19,-2.11
2020-06-03,Jordan,2.0,747.0,0.0,9.0,10203140.0,31.2,36.5
2020-06-03,Kazakhstan,245.0,12312.0,0.0,48.0,18776707.0,48.0,68.0
2020-06-03,Kiribati,0.0,0.0,0.0,0.0,119446.0,1.466667,173.033333
2020-06-03,Kosovo,62.0,1142.0,0.0,21.0,1883018.0,42.55,20.833333
2020-06-03,Kuwait,562.0,29921.0,6.0,236.0,4270563.0,29.166667,47.6
